dataset_id,subject_id,session_id,condition_label,task_label,out_group,in_group,out_dim,in_dim,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
ds003478:sub-036:rest_Rest_run-02,sub-036,,rest,Rest,d,e,3,3,38,,0.2389499694108963,,0.12173371291474293,0.139186435232037
ds003478:sub-036:rest_Rest_run-02,sub-036,,rest,Rest,e,m,3,3,38,,0.16548268496990204,,0.12811289796311603,0.16474372775931106
ds003478:sub-036:rest_Rest_run-02,sub-036,,rest,Rest,e,d,3,3,38,,0.09763560444116592,,0.12173371291474293,0.139186435232037
ds003478:sub-036:rest_Rest_run-02,sub-036,,rest,Rest,e,e,3,3,38,0.09073745390694392,0.13339993357658386,,,
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,m,m,3,3,81,0.009729758100469171,0.27681446075439453,114.55858464299897,,
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,m,d,3,3,81,,0.2567461431026459,,0.17752044096037192,0.19991045951107403
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,m,e,3,3,81,,0.20448729395866394,,0.158110888145956,0.20571563328489845
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,d,m,3,3,81,,0.2630431056022644,,0.17752044096037192,0.19991045951107403
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,d,d,3,3,81,0.0837238146348592,0.2632196545600891,51.413442594033704,,
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,d,e,3,3,81,,0.17233185470104218,,0.19033348371769176,0.16095635331707236
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,e,m,3,3,81,,0.2924921214580536,,0.158110888145956,0.20571563328489845
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,e,d,3,3,81,,0.30708277225494385,,0.19033348371769176,0.16095635331707236
ds003478:sub-033:rest_Rest_run-01,sub-033,,rest,Rest,e,e,3,3,81,0.03645033733114416,0.18605174124240875,,,
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,m,m,3,3,123,0.04053565959741429,0.3647904396057129,128.30044913679603,,
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,m,d,3,3,123,,0.1721602976322174,,0.17319064756961372,0.19204756581201787
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,m,e,3,3,123,,0.12494108080863953,,0.1361054043944289,0.1660143590070368
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,d,m,3,3,123,,0.31323349475860596,,0.17319064756961372,0.19204756581201787
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,d,d,3,3,123,0.01009406217532914,0.18429523706436157,30.85595452107065,,
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,d,e,3,3,123,,0.1366306096315384,,0.10632223502649524,0.11148491819820754
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,e,m,3,3,123,,0.2752927541732788,,0.1361054043944289,0.1660143590070368
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,e,d,3,3,123,,0.16522245109081268,,0.10632223502649524,0.11148491819820754
ds003478:sub-032:rest_Rest_run-01,sub-032,,rest,Rest,e,e,3,3,123,-0.02999065826245682,0.12778520584106445,,,
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,m,m,3,3,111,-0.03383405110589019,0.23634116351604462,53.67513603777499,,
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,m,d,3,3,111,,0.1342381089925766,,0.1460268836434897,0.15678180183644766
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,m,e,3,3,111,,0.10748516023159027,,0.15262479147127084,0.17021999310131544
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,d,m,3,3,111,,0.27025261521339417,,0.1460268836434897,0.15678180183644766
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,d,d,3,3,111,0.03112495857131508,0.1544712334871292,543.2507469009709,,
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,d,e,3,3,111,,0.10251905024051666,,0.0978646388294192,0.10468667378095356
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,e,m,3,3,111,,0.3020586669445038,,0.15262479147127084,0.17021999310131544
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,e,d,3,3,111,,0.1717311441898346,,0.0978646388294192,0.10468667378095356
ds003478:sub-034:rest_Rest_run-01,sub-034,,rest,Rest,e,e,3,3,111,0.034962613171234995,0.1457172930240631,42.150352478027344,,
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,m,m,3,3,122,0.04152831701622879,0.38438111543655396,112.97201148408358,,
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,m,d,3,3,122,,0.2731795608997345,,0.31912533163291507,0.3135512192718318
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,m,e,3,3,122,,0.18507947027683258,,0.23793335466599855,0.26696776449069626
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,d,m,3,3,122,,0.5453578233718872,,0.31912533163291507,0.3135512192718318
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,d,d,3,3,122,0.0722134016667966,0.30783581733703613,101.7733172275981,,
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,d,e,3,3,122,,0.3834954500198364,,0.23840139003195723,0.25433163054776
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,e,m,3,3,122,,0.4405079782009125,,0.23793335466599855,0.26696776449069626
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,e,d,3,3,122,,0.2563943564891815,,0.23840139003195723,0.25433163054776
ds003478:sub-035:rest_Rest_run-01,sub-035,,rest,Rest,e,e,3,3,122,-0.020173754077404737,0.26851168274879456,,,
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,m,m,3,3,122,0.004586220245625152,0.23467044532299042,124.41826162768191,,
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,m,d,3,3,122,,0.2161371260881424,,0.1510267974961488,0.16734618055405187
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,m,e,3,3,122,,0.12924672663211823,,0.16604629375773375,0.1801707776965665
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,d,m,3,3,122,,0.21802844107151031,,0.1510267974961488,0.16734618055405187
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,d,d,3,3,122,-0.04645588894023514,0.23897120356559753,101.24882150673476,,
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,d,e,3,3,122,,0.12380722165107727,,0.12881518130908248,0.1686319513399093
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,e,m,3,3,122,,0.3089296221733093,,0.16604629375773375,0.1801707776965665
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,e,d,3,3,122,,0.2666541635990143,,0.12881518130908248,0.1686319513399093
ds003478:sub-036:rest_Rest_run-01,sub-036,,rest,Rest,e,e,3,3,122,0.08461285080974464,0.1582607924938202,,,
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,m,m,3,3,120,0.00368790413873891,0.4122306704521179,385.50157552957535,,
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,m,d,3,3,120,,0.22690297663211823,,0.28941126447170973,0.3160332106674711
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,m,e,3,3,120,,0.18767671287059784,,0.29486641883850095,0.2978379579881827
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,d,m,3,3,120,,0.5447450280189514,,0.28941126447170973,0.3160332106674711
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,d,d,3,3,120,0.030341257659407952,0.2640376091003418,947.2308242082596,,
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,d,e,3,3,120,,0.24085578322410583,,0.19481358726819356,0.20440072901546955
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,e,m,3,3,120,,0.555375874042511,,0.29486641883850095,0.2978379579881827
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,e,d,3,3,120,,0.3049813508987427,,0.19481358726819356,0.20440072901546955
ds003478:sub-037:rest_Rest_run-01,sub-037,,rest,Rest,e,e,3,3,120,-0.03171776554275615,0.25363922119140625,70.26964723070462,,
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,m,m,3,3,37,0.04544393433811697,0.24408505856990814,1218.4562675115224,,
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,m,d,3,3,37,,0.20220080018043518,,0.1342194243460088,0.16246068981048223
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,m,e,3,3,37,,0.08615428954362869,,0.18268469127046094,0.18989614518107595
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,d,m,3,3,37,,0.21237172186374664,,0.1342194243460088,0.16246068981048223
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,d,d,3,3,37,-0.04028954835155526,0.286941260099411,490.8149300652581,,
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,d,e,3,3,37,,0.14312787353992462,,0.10368598071304527,0.11412336898816598
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,e,m,3,3,37,,0.3483704626560211,,0.18268469127046094,0.18989614518107595
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,e,d,3,3,37,,0.15223579108715057,,0.10368598071304527,0.11412336898816598
ds003478:sub-037:rest_Rest_run-02,sub-037,,rest,Rest,e,e,3,3,37,-0.029687219425230414,0.07113580405712128,,,
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,m,m,3,3,54,0.08741387883546176,0.1997600644826889,136.6519316876376,,
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,m,d,3,3,54,,0.18492496013641357,,0.1672363335059749,0.1810651476736422
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,m,e,3,3,54,,0.26540184020996094,,0.17390166685261108,0.16531692583251884
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,d,m,3,3,54,,0.2922400236129761,,0.1672363335059749,0.1810651476736422
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,d,d,3,3,54,-0.03475819588466375,0.24968081712722778,221.3658328321245,,
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,d,e,3,3,54,,0.2704733908176422,,0.13863978293482904,0.170608958988278
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,e,m,3,3,54,,0.18832997977733612,,0.17390166685261108,0.16531692583251884
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,e,d,3,3,54,,0.14027252793312073,,0.13863978293482904,0.170608958988278
ds003478:sub-038:rest_Rest_run-02,sub-038,,rest,Rest,e,e,3,3,54,-0.05393588377369775,0.13213814795017242,,,
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,m,m,3,3,38,-0.010794517535128091,0.24734243750572205,1574.5643702557213,,
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,m,d,3,3,38,,0.1325942724943161,,0.24015254056767413,0.24750936325443418
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,m,e,3,3,38,,0.08688412606716156,,0.1346125324305735,0.16793232960136315
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,d,m,3,3,38,,0.4672847092151642,,0.24015254056767413,0.24750936325443418
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,d,d,3,3,38,-0.10682312526593082,0.22740338742733002,3411.480298180329,,
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,d,e,3,3,38,,0.07435683161020279,,0.0747137464778988,0.08521248478638499
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,e,m,3,3,38,,0.2881755232810974,,0.1346125324305735,0.16793232960136315
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,e,d,3,3,38,,0.13682302832603455,,0.0747137464778988,0.08521248478638499
ds003478:sub-039:rest_Rest_run-02,sub-039,,rest,Rest,e,e,3,3,38,-0.019228242680822547,0.09533023089170456,,,
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,m,m,3,3,38,0.09680831226471223,0.2160235494375229,22.594585130089207,,
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,m,d,3,3,38,,0.12485694885253906,,0.14315307316811463,0.13891722301119253
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,m,e,3,3,38,,0.147125706076622,,0.12462303856093633,0.15129610190266057
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,d,m,3,3,38,,0.25037699937820435,,0.14315307316811463,0.13891722301119253
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,d,d,3,3,38,-0.0997501683274382,0.17114032804965973,64.36906342757375,,
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,d,e,3,3,38,,0.23212651908397675,,0.14317889864507474,0.12372112872177049
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,e,m,3,3,38,,0.21137750148773193,,0.12462303856093633,0.15129610190266057
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,e,d,3,3,38,,0.11070261150598526,,0.14317889864507474,0.12372112872177049
ds003478:sub-040:rest_Rest_run-02,sub-040,,rest,Rest,e,e,3,3,38,0.008703859326870818,0.13368099927902222,,,
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,m,m,3,3,38,0.1047906213390984,0.25294679403305054,95.10643221202649,,
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,m,d,3,3,38,,0.12997578084468842,,0.18011804905376935,0.15201738261078535
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,m,e,3,3,38,,0.11268191784620285,,0.14858485875945343,0.15732925032314501
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,d,m,3,3,38,,0.30581289529800415,,0.18011804905376935,0.15201738261078535
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,d,d,3,3,38,-0.005875415609855401,0.14568045735359192,9.170248144551328,,
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,d,e,3,3,38,,0.11774925142526627,,0.06965292014769818,0.10023962294584826
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,e,m,3,3,38,,0.2801137864589691,,0.14858485875945343,0.15732925032314501
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,e,d,3,3,38,,0.12977947294712067,,0.06965292014769818,0.10023962294584826
ds003478:sub-041:rest_Rest_run-02,sub-041,,rest,Rest,e,e,3,3,38,-0.062301778038473504,0.09391948580741882,,,
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,m,m,3,3,39,-0.06449943212553477,0.1834898442029953,340.4623400309147,,
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,m,d,3,3,39,,0.24043850600719452,,0.15235768105739203,0.16148380801463738
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,m,e,3,3,39,,0.11666494607925415,,0.10781473265244411,0.09749886469963269
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,d,m,3,3,39,,0.19775483012199402,,0.15235768105739203,0.16148380801463738
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,d,d,3,3,39,-0.08002992031665948,0.20849154889583588,30.356880359160595,,
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,d,e,3,3,39,,0.12015603482723236,,0.09529907113084427,0.14837969113618898
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,e,m,3,3,39,,0.14640061557292938,,0.10781473265244411,0.09749886469963269
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,e,d,3,3,39,,0.2092100828886032,,0.09529907113084427,0.14837969113618898
ds003478:sub-042:rest_Rest_run-02,sub-042,,rest,Rest,e,e,3,3,39,0.10775973671712936,0.12087240070104599,,,
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,m,m,3,3,119,-0.06156428008019423,0.31926992535591125,762.7189372607639,,
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,m,d,3,3,119,,0.2361694574356079,,0.27512808256790416,0.2956678745876841
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,m,e,3,3,119,,0.16509072482585907,,0.14919852283822388,0.15558829343243807
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,d,m,3,3,119,,0.49049872159957886,,0.27512808256790416,0.2956678745876841
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,d,d,3,3,119,-0.005129715545149911,0.38386157155036926,104.48101854324341,,
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,d,e,3,3,119,,0.21514186263084412,,0.16260177062965242,0.1824720700999268
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,e,m,3,3,119,,0.23233267664909363,,0.14919852283822388,0.15558829343243807
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,e,d,3,3,119,,0.21233944594860077,,0.16260177062965242,0.1824720700999268
ds003478:sub-038:rest_Rest_run-01,sub-038,,rest,Rest,e,e,3,3,119,0.03945281985802811,0.1232203021645546,,,
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,m,m,3,3,121,0.0702192102489639,0.2907002866268158,545.7830174639205,,
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,m,d,3,3,121,,0.21909749507904053,,0.3157716592973914,0.34656703558342516
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,m,e,3,3,121,,0.17489822208881378,,0.2008928719076736,0.2016149195265179
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,d,m,3,3,121,,0.596136748790741,,0.3157716592973914,0.34656703558342516
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,d,d,3,3,121,-0.0318118625913154,0.418414443731308,165.2222975127953,,
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,d,e,3,3,121,,0.22690236568450928,,0.1741682798409265,0.18612563058980242
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,e,m,3,3,121,,0.35453087091445923,,0.2008928719076736,0.2016149195265179
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,e,d,3,3,121,,0.2688848078250885,,0.1741682798409265,0.18612563058980242
ds003478:sub-039:rest_Rest_run-01,sub-039,,rest,Rest,e,e,3,3,121,0.023570571883681637,0.1650579422712326,,,
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,m,m,3,3,118,-0.07230243596674527,0.2595365345478058,198.39720435869896,,
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,m,d,3,3,118,,0.1796189397573471,,0.12415151500095756,0.15674849593285786
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,m,e,3,3,118,,0.16875025629997253,,0.13299065730455567,0.14460326762775244
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,d,m,3,3,118,,0.20883359014987946,,0.12415151500095756,0.15674849593285786
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,d,d,3,3,118,0.03827158811549514,0.16968388855457306,56.473425273167884,,
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,d,e,3,3,118,,0.15388213098049164,,0.0993545344415105,0.11228481074005871
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,e,m,3,3,118,,0.21289494633674622,,0.13299065730455567,0.14460326762775244
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,e,d,3,3,118,,0.13518387079238892,,0.0993545344415105,0.11228481074005871
ds003478:sub-040:rest_Rest_run-01,sub-040,,rest,Rest,e,e,3,3,118,0.06882265924428732,0.14500674605369568,,,
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,m,m,3,3,121,-0.08265966500255688,0.23308825492858887,44.79963875210975,,
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,m,d,3,3,121,,0.17260615527629852,,0.16376030140302397,0.18429268305459298
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,m,e,3,3,121,,0.18843422830104828,,0.13149083972223535,0.18528919882518202
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,d,m,3,3,121,,0.2992122769355774,,0.16376030140302397,0.18429268305459298
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,d,d,3,3,121,0.008670970705176188,0.1917450875043869,60.431006283799476,,
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,d,e,3,3,121,,0.18317462503910065,,0.12382133486719171,0.13141301757663734
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,e,m,3,3,121,,0.2357935607433319,,0.13149083972223535,0.18528919882518202
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,e,d,3,3,121,,0.16722626984119415,,0.12382133486719171,0.13141301757663734
ds003478:sub-041:rest_Rest_run-01,sub-041,,rest,Rest,e,e,3,3,121,0.08610878406046343,0.1501784473657608,,,
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,m,m,3,3,123,-0.05696862852730887,0.21776919066905975,84.8573643405263,,
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,m,d,3,3,123,,0.13708262145519257,,0.10864795099307852,0.12316517643933374
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,m,e,3,3,123,,0.14582788944244385,,0.10895258757641645,0.14234160659153286
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,d,m,3,3,123,,0.17989590764045715,,0.10864795099307852,0.12316517643933374
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,d,d,3,3,123,0.00356422660766336,0.14036166667938232,51.46966167000251,,
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,d,e,3,3,123,,0.12520353496074677,,0.0868866456960275,0.0996078305491587
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,e,m,3,3,123,,0.20408126711845398,,0.10895258757641645,0.14234160659153286
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,e,d,3,3,123,,0.13205450773239136,,0.0868866456960275,0.0996078305491587
ds003478:sub-042:rest_Rest_run-01,sub-042,,rest,Rest,e,e,3,3,123,0.013679421283456126,0.11104566603899002,,,
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,m,m,3,3,119,-0.07175071805934696,0.2690592408180237,92.21916348994279,,
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,m,d,3,3,119,,0.15147893130779266,,0.20627721461678752,0.2355846477155926
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,m,e,3,3,119,,0.13246150314807892,,0.20021218819027187,0.21321157992136577
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,d,m,3,3,119,,0.4073922038078308,,0.20627721461678752,0.2355846477155926
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,d,d,3,3,119,0.07020783698295846,0.1987817883491516,69.36249524605374,,
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,d,e,3,3,119,,0.16110087931156158,,0.12184060111391444,0.12399384420083351
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,e,m,3,3,119,,0.37297698855400085,,0.20021218819027187,0.21321157992136577
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,e,d,3,3,119,,0.1733683943748474,,0.12184060111391444,0.12399384420083351
ds003478:sub-043:rest_Rest_run-01,sub-043,,rest,Rest,e,e,3,3,119,-0.00804108678668487,0.11756876111030579,,,
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,m,m,3,3,38,-0.12868023046145313,0.28118401765823364,205.6447797574495,,
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,m,d,3,3,38,,0.11442819237709045,,0.15863929904605212,0.17308902328735903
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,m,e,3,3,38,,0.13274186849594116,,0.10077812101103757,0.12346316393660872
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,d,m,3,3,38,,0.3094322383403778,,0.15863929904605212,0.17308902328735903
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,d,d,3,3,38,0.0028475813665672354,0.10744091123342514,24.705345492613944,,
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,d,e,3,3,38,,0.0911598801612854,,0.059203908239540304,0.07953864090928905
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,e,m,3,3,38,,0.18108366429805756,,0.10077812101103757,0.12346316393660872
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,e,d,3,3,38,,0.09940274059772491,,0.059203908239540304,0.07953864090928905
ds003478:sub-043:rest_Rest_run-02,sub-043,,rest,Rest,e,e,3,3,38,0.045758186784376834,0.09373088926076889,,,
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,m,m,3,3,45,0.010027103684842586,0.16453760862350464,33.06674256854587,,
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,m,d,3,3,45,,0.13103285431861877,,0.10283558981286155,0.09877685515416992
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,m,e,3,3,45,,0.07579943537712097,,0.10689044470588366,0.1392442759540346
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,d,m,3,3,45,,0.1500217616558075,,0.10283558981286155,0.09877685515416992
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,d,d,3,3,45,-0.023585195109869044,0.11132220178842545,31.269514560699463,,
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,d,e,3,3,45,,0.07222956418991089,,0.0862267966899607,0.08186846714880731
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,e,m,3,3,45,,0.2349776178598404,,0.10689044470588366,0.1392442759540346
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,e,d,3,3,45,,0.14370198547840118,,0.0862267966899607,0.08186846714880731
ds003478:sub-044:rest_Rest_run-02,sub-044,,rest,Rest,e,e,3,3,45,0.03656143668211169,0.07268912345170975,,,
ds003478:sub-045:rest_Rest_run-02,sub-045,,rest,Rest,m,m,3,3,38,0.00598648396369658,0.19864949584007263,112.13079798849006,,
ds003478:sub-045:rest_Rest_run-02,sub-045,,rest,Rest,m,d,3,3,38,,0.1090938076376915,,0.1599755473434925,0.1539279006813702
ds003478:sub-045:rest_Rest_run-02,sub-045,,rest,Rest,m,e,3,3,38,,0.1554831564426422,,0.1499102795006413,0.14816843424188464
ds003478:sub-045:rest_Rest_run-02,sub-045,,rest,Rest,d,m,3,3,38,,0.29476600885391235,,0.1599755473434925,0.1539279006813702
ds003478:sub-045:rest_Rest_run-02,sub-045,,rest,Rest,d,d,3,3,38,0.025475305051689868,0.18899628520011902,144.85548242769744,,
ds003478:sub-045:rest_Rest_run-02,sub-045,,rest,Rest,d,e,3,3,38,,0.30706408619880676,,0.16791122642002607,0.18527341163472125
ds003478:sub-045:rest_Rest_run-02,sub-045,,rest,Rest,e,m,3,3,38,,0.2512971758842468,,0.1499102795006413,0.14816843424188464
ds003478:sub-045:rest_Rest_run-02,sub-045,,rest,Rest,e,d,3,3,38,,0.17523781955242157,,0.16791122642002607,0.18527341163472125
