subject_id,session_id,condition_label,task_label,network_label,source_block,target_block,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
sub-003,,rest,Rest,frontal,m,d,100,,1.1253995895385742,,0.8556123159977854,0.851410694268285
sub-003,,rest,Rest,frontal,m,e,100,,0.7639493346214294,,0.5815901339662318,0.5911372916734948
sub-003,,rest,Rest,frontal,d,m,100,,1.1939142942428589,,0.8556123159977854,0.851410694268285
sub-003,,rest,Rest,frontal,d,d,100,0.16125817596912384,1.040648341178894,113.7166779649501,,
sub-003,,rest,Rest,frontal,d,e,100,,0.802398681640625,,0.5578515654315754,0.5759413618670435
sub-003,,rest,Rest,frontal,e,m,100,,0.8309049606323242,,0.5815901339662318,0.5911372916734948
sub-003,,rest,Rest,frontal,e,d,100,,0.722697377204895,,0.5578515654315754,0.5759413618670435
sub-003,,rest,Rest,frontal,e,e,100,0.11847593635320663,0.5986002087593079,71.75572204589844,,
sub-003,,rest,Rest,central,m,m,100,-0.10535482317209244,1.1334342956542969,61.92018960933296,,
sub-003,,rest,Rest,central,m,d,100,,1.1130958795547485,,0.7496911117008754,0.799570192183767
sub-003,,rest,Rest,central,m,e,100,,1.0580559968948364,,0.717240398939775,0.7353620483559005
sub-003,,rest,Rest,central,d,m,100,,0.9828394055366516,,0.7496911117008754,0.799570192183767
sub-003,,rest,Rest,central,d,d,100,0.026096779853105545,0.868416428565979,78.3383497875564,,
sub-003,,rest,Rest,central,d,e,100,,0.8816848993301392,,0.5594230640907677,0.5947978371868328
sub-003,,rest,Rest,central,e,m,100,,0.9322931170463562,,0.717240398939775,0.7353620483559005
sub-003,,rest,Rest,central,e,d,100,,0.6790532469749451,,0.5594230640907677,0.5947978371868328
sub-003,,rest,Rest,central,e,e,100,0.05655406787991524,0.8358254432678223,21.440290451049805,,
sub-003,,rest,Rest,parietal_occipital,m,m,100,-0.052088137716054916,1.6570948362350464,72.59229725234363,,
sub-003,,rest,Rest,parietal_occipital,m,d,100,,1.6362543106079102,,0.9179471816335406,0.9473834931850433
sub-003,,rest,Rest,parietal_occipital,m,e,100,,1.7571076154708862,,0.9335015036013662,0.9934959043653644
sub-003,,rest,Rest,parietal_occipital,d,m,100,,0.7970514297485352,,0.9179471816335406,0.9473834931850433
sub-003,,rest,Rest,parietal_occipital,d,d,100,0.1261265128850937,0.9338427782058716,64.80951826913017,,
sub-003,,rest,Rest,parietal_occipital,d,e,100,,0.7566022872924805,,0.5330136704201601,0.5191944807159657
sub-003,,rest,Rest,parietal_occipital,e,m,100,,0.6265664100646973,,0.9335015036013662,0.9934959043653644
sub-003,,rest,Rest,parietal_occipital,e,d,100,,0.6675755381584167,,0.5330136704201601,0.5191944807159657
sub-003,,rest,Rest,parietal_occipital,e,e,100,0.0006225692923180759,0.6072205305099487,23.50493049621582,,
sub-003,,rest,Rest,temporal,m,m,100,-0.0880010724067688,1.024436354637146,69.95140848840985,,
sub-003,,rest,Rest,temporal,m,d,100,,0.9966844916343689,,0.8000339966039268,0.7928313290586277
sub-003,,rest,Rest,temporal,m,e,100,,0.6462769508361816,,0.7220858622874532,0.7376691020873128
sub-003,,rest,Rest,temporal,d,m,100,,1.15732741355896,,0.8000339966039268,0.7928313290586277
sub-003,,rest,Rest,temporal,d,d,100,0.021603481844067574,0.957969069480896,82.49289252320115,,
sub-003,,rest,Rest,temporal,d,e,100,,0.591434895992279,,0.6317760449435029,0.6157664436162734
sub-003,,rest,Rest,temporal,e,m,100,,1.219977855682373,,0.7220858622874532,0.7376691020873128
sub-003,,rest,Rest,temporal,e,d,100,,1.0528098344802856,,0.6317760449435029,0.6157664436162734
sub-003,,rest,Rest,temporal,e,e,100,-0.1530797779560089,0.7646622657775879,5.9743170738220215,,
sub-005,,rest,Rest,frontal,m,m,121,0.0721498504281044,1.2393509149551392,98.53638460656174,,
sub-005,,rest,Rest,frontal,m,d,121,,1.602425217628479,,0.9170548659162361,0.9653008632800159
sub-005,,rest,Rest,frontal,m,e,121,,1.2911087274551392,,0.7413964773676976,0.7746102922603864
sub-005,,rest,Rest,frontal,d,m,121,,0.8430041074752808,,0.9170548659162361,0.9653008632800159
sub-005,,rest,Rest,frontal,d,d,121,0.18811291456222534,0.9213802218437195,54.919961991430334,,
sub-005,,rest,Rest,frontal,d,e,121,,0.9344505071640015,,0.5921500022170925,0.6436777430422166
sub-005,,rest,Rest,frontal,e,m,121,,0.6871230602264404,,0.7413964773676976,0.7746102922603864
sub-005,,rest,Rest,frontal,e,d,121,,0.7423345446586609,,0.5921500022170925,0.6436777430422166
sub-005,,rest,Rest,frontal,e,e,121,0.0520179308950901,0.6974961757659912,78.93965330444465,,
sub-005,,rest,Rest,central,m,m,121,0.11883595585823059,1.1212631464004517,67.38833307017799,,
sub-005,,rest,Rest,central,m,d,121,,1.75587797164917,,0.941126782979284,0.9444931636587912
sub-005,,rest,Rest,central,m,e,121,,1.5288610458374023,,0.8350954196032356,0.8533028496914551
sub-005,,rest,Rest,central,d,m,121,,0.6005120873451233,,0.941126782979284,0.9444931636587912
sub-005,,rest,Rest,central,d,d,121,-0.041217703372240067,0.7826123237609863,55.05851396993429,,
sub-005,,rest,Rest,central,d,e,121,,0.6841513514518738,,0.5343473559918523,0.5962158521684278
sub-005,,rest,Rest,central,e,m,121,,0.5949035882949829,,0.8350954196032356,0.8533028496914551
sub-005,,rest,Rest,central,e,d,121,,0.8479267954826355,,0.5343473559918523,0.5962158521684278
sub-005,,rest,Rest,central,e,e,121,-0.017555994912981987,0.7169661521911621,102.70481297448903,,
sub-005,,rest,Rest,parietal_occipital,m,m,121,0.01808137632906437,1.6070386171340942,107.04887571655402,,
sub-005,,rest,Rest,parietal_occipital,m,d,121,,2.48111629486084,,1.3891181522557716,1.3869947871240247
sub-005,,rest,Rest,parietal_occipital,m,e,121,,1.8372035026550293,,1.013391936526579,1.038465896574389
sub-005,,rest,Rest,parietal_occipital,d,m,121,,1.021111249923706,,1.3891181522557716,1.3869947871240247
sub-005,,rest,Rest,parietal_occipital,d,d,121,0.15471215546131134,1.0967200994491577,630.630548883887,,
sub-005,,rest,Rest,parietal_occipital,d,e,121,,0.9772201180458069,,0.6531236027719594,0.7068142410085982
sub-005,,rest,Rest,parietal_occipital,e,m,121,,0.7841750979423523,,1.013391936526579,1.038465896574389
sub-005,,rest,Rest,parietal_occipital,e,d,121,,0.8560372591018677,,0.6531236027719594,0.7068142410085982
sub-005,,rest,Rest,parietal_occipital,e,e,121,-0.031245114281773567,0.8039999008178711,52.3855882832984,,
sub-005,,rest,Rest,temporal,m,m,121,-0.043913211673498154,1.8574365377426147,327.91955239532376,,
sub-005,,rest,Rest,temporal,m,d,121,,1.6893712282180786,,1.3406927680768888,1.3469712533870666
sub-005,,rest,Rest,temporal,m,e,121,,1.6269562244415283,,1.0007208553181977,1.0056045765385908
sub-005,,rest,Rest,temporal,d,m,121,,1.9364970922470093,,1.3406927680768888,1.3469712533870666
sub-005,,rest,Rest,temporal,d,d,121,-0.1375233680009842,1.6336759328842163,218.726110915176,,
sub-005,,rest,Rest,temporal,d,e,121,,1.774428129196167,,0.9783151032043105,1.0079359938116634
